    362741	         3	        80
    366722	        82	         0
    368275	         1	        80
    369929	        81	         3
    370885	         1	        80
    374151	         3	        81
    376627	         2	        83
    383558	        82	         3
    385714	        97	        97
    385911	        97	        97
    387427	        99	        99
    389294	        97	        97
    389454	        82	         0
    391386	        99	        99
    392066	        97	        97
    393833	         1	        83
    394311	        81	         2
    395807	         1	        80
    398868	        96	        96
    403564	        82	         0
    406829	        97	        97
    407288	         3	        80
    408154	         2	        80
    415300	        98	        98
    416819	        82	         1
    425062	         3	        82
    428126	        98	        98
    429023	         0	        81
    430292	         1	        83
    430855	        81	         0
    434660	        97	        97
    440110	         2	        83
    442016	         2	        83
    446863	        97	        97
    448000	        81	         3
    448861	        99	        99
    451972	        81	         0
    451980	         0	        82
    453485	        81	         3
    457942	         2	        81
    459692	         3	        80
    462659	        99	        99
    465296	        80	         2
    466782	        96	        96
    467226	        98	        98
    467582	         0	        81
    470531	         2	        80
    471754	        99	        99
    473795	        97	        97
    474869	        98	        98
    475295	        82	         0
    475556	        96	        96
    477339	         3	        80
    481911	        96	        96
    481971	        80	         3
    482414	        80	         3
    486223	        96	        96
    488512	         0	        83
    489932	        80	         2
    491355	        99	        99
    491870	        82	         1
    493993	        83	         2
    495266	         0	        82
    495902	         1	        82
    497941	        99	        99
    499017	         3	        82
    499686	        97	        97
    504567	        80	         1
    508536	        98	        98
    518411	        96	        96
    521884	        81	         2
    523046	         1	        82
    524589	         0	        82
    524943	        98	        98
    525915	        83	         1
    531074	         2	        80
    535454	         2	        83
    539206	         2	        83
    542385	        81	         2
    545082	         2	        80
    547750	         0	        81
    548064	        83	         0
    550465	         3	        81
    552360	        98	        98
    555075	         0	        83
    563535	         1	        83
    563728	         0	        82
    566311	        82	         1
    568599	         1	        82
    569962	         3	        82
    570781	         1	        83
    571708	        82	         0
    572899	         1	        83
    574800	        99	        99
    575852	        98	        98
    576236	         0	        82
    576978	        98	        98
    581296	        82	         0
    582070	        82	         0
    582826	        99	        99
    583123	        81	         2
    583392	         0	        82
    590651	        96	        96
    591419	         0	        81
    592384	         3	        81
    592405	        96	        96
    592736	        99	        99
    593458	        99	        99
    596266	         3	        82
    599562	         0	        81
    603478	        80	         1
    604229	         2	        80
    605306	        98	        98
    606138	        99	        99
    609071	        96	        96
    610049	        96	        96
    610398	        98	        98
    611323	        97	        97
    616625	         3	        82
    616745	         1	        80
    616971	        83	         1
    618792	        80	         2
    618810	        81	         3
    627923	        80	         1
    632525	         1	        83
    640779	         3	        80
    643509	        96	        96
    644373	        97	        97
    645424	        80	         1
    646680	        83	         0
    648824	         2	        80
    650128	        99	        99
    651244	        82	         1
    652076	         3	        80
    654107	        80	         3
    654566	        97	        97
    658711	        99	        99
    659780	        80	         2
    663890	        98	        98
    664197	         0	        83
    665177	        82	         0
    669205	        98	        98
    670051	        83	         0
    672628	        81	         2
    673743	        82	         1
    673800	        82	         3
    674179	         1	        82
    675896	         0	        82
    680820	         2	        80
    681038	        99	        99
    682172	        82	         1
    683072	         0	        81
    687419	         2	        83
    694290	        97	        97
    695976	        98	        98
    696907	        81	         2
    703641	         2	        80
    709422	        97	        97
    716506	        98	        98
    722412	        96	        96
    722999	         2	        81
    723124	        80	         2
    723799	        99	        99
    729707	        80	         2
    741425	         1	        82
    745087	        81	         2
    746686	        98	        98
    748007	        80	         1
    748527	        83	         1
    751268	        97	        97
    751760	        97	        97
    753800	        96	        96
    756625	         3	        80
    759795	        81	         2
    761703	        98	        98
    761804	        98	        98
    763680	         1	        80
    765021	        83	         1
    766725	         3	        80
    776903	         3	        82
    777779	        80	         2
    785741	         3	        81
    785792	         0	        82
    786214	         1	        80
    788270	        97	        97
    791350	        80	         1
    794350	        82	         1
    794577	        83	         2
    800358	        83	         1
    800980	         3	        82
    801399	         2	        83
    802717	         2	        80
    803337	        80	         2
    803890	        80	         2
    805762	        81	         2
    808279	        80	         2
    811888	         1	        83
    821639	        99	        99
    823697	         3	        81
    829383	        99	        99
    831669	         3	        82
    831822	         2	        80
    833580	        96	        96
    834609	        96	        96
    837923	         2	        80
    840307	        97	        97
    845586	         0	        81
    846942	        99	        99
    847571	         1	        83
    848617	        83	         2
    849020	        83	         1
    859160	        97	        97
    860101	         1	        82
    866113	         1	        82
    867388	         2	        83
    873047	        99	        99
    876736	        96	        96
    878213	         3	        80
    878274	         3	        80
    880340	        82	         1
    885707	        98	        98
    885828	         3	        82
    886635	        83	         2
    886919	        81	         0
    891048	         1	        80
    896441	        83	         2
    897510	        83	         1
    897901	         2	        83
    898315	         3	        80
    904876	        99	        99
    906743	        97	        97
    909166	         3	        82
    913348	        82	         1
    913419	         1	        82
    915706	        99	        99
    917744	         2	        83
    920145	        98	        98
    923213	         3	        82
    924133	         0	        83
    927641	        98	        98
    929476	        98	        98
    933890	        98	        98
    934262	        99	        99
    935344	        99	        99
    940172	        97	        97
    940427	        96	        96
    943940	        81	         3
    950907	        99	        99
    951679	        82	         0
    956508	        80	         3
    959021	        80	         1
    959289	         2	        83
    959687	        82	         0
    960210	         0	        82
    962258	        97	        97
    962451	         3	        80
    966996	        80	         2
    973318	        82	         1
    975818	        96	        96
    976033	         1	        82
    981255	        96	        96
    984577	        81	         3
    985405	         0	        83
    985570	        81	         0
    987978	        80	         1
    987986	        80	         2
    995052	        96	        96
    998664	        96	        96
    999106	        81	         2
   1000850	         1	        82
   1006817	        97	        97
   1010549	        82	         3
   1010645	         1	        83
   1011748	         1	        80
   1012500	        99	        99
   1012606	        97	        97
   1015493	        82	         1
   1017187	        82	         1
   1019693	        99	        99
   1021302	        97	        97
   1021344	        82	         3
   1022855	        98	        98
   1025186	        97	        97
   1026189	         1	        83
   1028177	        97	        97
   1032356	         2	        81
   1033733	         1	        82
   1034343	        82	         1
   1036897	        82	         0
   1039780	        96	        96
   1040885	        81	         3
   1043297	         1	        80
   1049310	        99	        99
   1051829	        96	        96
   1055523	        83	         2
   1055595	        96	        96
   1058561	        81	         2
   1060618	         1	        82
   1065068	        98	        98
   1067148	        97	        97
   1069815	        98	        98
   1071673	        99	        99
   1078410	        96	        96
   1078960	         3	        82
   1080194	         2	        83
   1084014	        81	         2
   1090353	        83	         2
   1101194	        97	        97
   1104806	         3	        81
   1107101	        97	        97
   1113292	        97	        97
   1113342	         2	        80
   1114667	         3	        82
   1116414	        83	         0
   1116784	        97	        97
   1118724	        82	         1
   1120643	        83	         2
   1122665	         3	        81
   1123447	        83	         1
   1124113	         0	        81
   1124892	        83	         2
   1126467	         2	        83
   1130736	        99	        99
   1131932	        81	         2
   1133266	         3	        81
   1133573	        83	         2
   1134353	         2	        80
   1135898	         1	        83
   1141093	         2	        83
   1143053	        81	         0
   1145032	        97	        97
   1145617	        83	         2
   1148872	         1	        82
   1151271	        99	        99
   1154768	        81	         3
   1155384	        83	         2
   1155586	        99	        99
   1156072	        83	         2
   1159089	         0	        82
   1165701	        81	         0
   1168467	        97	        97
   1169041	         1	        83
   1170327	        80	         3
   1171354	         0	        83
   1173644	        83	         1
   1174754	        96	        96
   1182057	        83	         2
   1182655	        83	         1
   1185596	        80	         2
   1188153	        81	         3
   1190409	         0	        82
   1192477	        98	        98
   1194091	        96	        96
   1197185	         2	        83
   1198648	        98	        98
   1200440	         3	        80
   1203129	         2	        83
   1206951	        99	        99
   1208758	         0	        82
   1213769	         2	        80
   1216866	        82	         1
   1218116	        97	        97
   1218338	         3	        82
   1220091	         1	        82
   1220969	        98	        98
   1223335	         0	        83
   1226522	         1	        82
   1229275	        99	        99
   1239025	        99	        99
   1242895	        99	        99
   1243811	        97	        97
   1244458	         3	        82
   1244986	        80	         1
   1249301	         1	        82
   1257951	        83	         0
   1263148	        83	         1
   1271618	        80	         3
   1276028	        81	         0
   1276222	        97	        97
   1277479	         0	        82
   1278402	        96	        96
   1284028	        99	        99
   1286756	         2	        80
   1291550	         3	        81
   1295764	         1	        80
   1303977	         1	        83
   1304583	        96	        96
   1307874	        97	        97
   1310953	         2	        81
   1311537	        98	        98
   1315780	        83	         2
   1315819	        83	         2
   1320419	        81	         3
   1320701	         2	        83
   1324552	        99	        99
   1328683	        99	        99
   1328949	        82	         3
   1329203	         0	        82
   1329915	        80	         1
   1330979	        80	         2
   1333463	        83	         1
   1335082	         2	        81
   1342299	        83	         1
   1344292	        82	         3
   1344857	        82	         3
   1346442	        81	         2
   1350409	        82	         1
   1351939	        81	         2
   1353197	         2	        83
   1353997	        82	         0
   1354301	         0	        81
   1355786	        81	         2
   1359781	        81	         3
   1371185	        99	        99
   1373804	        98	        98
   1375650	         2	        80
   1376815	        99	        99
   1378838	        99	        99
   1379674	         3	        82
   1385100	        99	        99
   1390573	        99	        99
   1394590	         0	        82
   1395447	        82	         3
   1399768	         3	        81
   1400779	         0	        81
   1404602	         3	        82
   1407987	        82	         3
   1409913	        83	         1
   1411218	         1	        82
   1416627	        83	         2
   1424350	         1	        80
   1431312	         0	        83
   1434328	         0	        82
   1435003	         2	        83
   1438121	        80	         2
   1441067	        99	        99
   1441677	        83	         0
   1442619	         2	        81
   1443099	         0	        82
   1451354	         0	        81
   1453178	         1	        80
   1465833	        97	        97
   1465990	        83	         2
   1469088	         0	        82
   1469097	         1	        80
   1470165	        81	         0
   1471783	         0	        82
   1476648	        82	         1
   1477144	        80	         1
   1477764	        80	         2
   1483368	         0	        82
   1484473	        96	        96
   1485514	         3	        80
   1487214	        80	         1
   1488339	        83	         0
   1491213	         1	        83
   1492772	         3	        80
   1493388	        99	        99
   1494114	         2	        80
   1495935	        83	         1
   1498965	        96	        96
   1499353	         2	        83
   1500830	         3	        80
   1507675	        99	        99
   1507995	        96	        96
   1510387	        83	         0
   1511024	         1	        82
   1511904	         3	        81
   1516292	        96	        96
   1516914	        81	         0
   1518405	        96	        96
   1528475	        97	        97
   1529439	         3	        81
   1536648	        96	        96
   1536883	        99	        99
   1538374	         0	        81
   1538412	        81	         2
   1541523	        97	        97
   1542538	        97	        97
   1547098	         0	        83
   1552997	        97	        97
   1561097	        99	        99
   1561962	        98	        98
   1563004	        82	         3
   1564498	        97	        97
   1565288	        82	         0
   1565635	         0	        83
   1567255	         1	        83
   1567725	         1	        82
   1574899	         3	        80
   1575884	        80	         1
   1576760	        80	         3
   1578821	        99	        99
   1579169	        80	         2
   1579615	         3	        81
   1580685	        80	         3
   1581568	         0	        83
   1582244	        96	        96
   1585576	        80	         3
   1587579	        97	        97
   1591670	        82	         1
   1593065	        97	        97
   1595589	        83	         0
   1597262	         1	        82
   1599207	        96	        96
   1599419	        81	         3
   1600431	        97	        97
   1602166	        81	         2
   1603926	        83	         2
   1604571	         3	        81
   1609059	        99	        99
   1609938	         0	        81
   1611870	        96	        96
   1615053	        82	         0
   1615272	        97	        97
   1615732	        96	        96
   1616363	        97	        97
   1616560	        81	         0
   1616885	        83	         1
   1623473	        98	        98
   1624952	        82	         3
   1625026	        80	         3
   1625106	        97	        97
   1629751	        99	        99
   1631640	        80	         3
   1633301	        80	         1
   1637489	        99	        99
   1638639	        98	        98
   1639365	        82	         0
   1640229	         0	        82
   1642190	         2	        80
   1642239	        96	        96
   1645065	         2	        81
   1647384	        96	        96
   1647760	        97	        97
   1650318	         1	        83
   1651602	        83	         1
   1656921	        98	        98
   1657045	         0	        81
   1659037	        82	         1
   1659315	        82	         0
   1663509	        99	        99
   1670280	        99	        99
   1672154	         0	        83
   1673750	         1	        80
   1677410	        80	         3
   1680551	        81	         0
   1685497	         0	        82
   1687252	        98	        98
   1687635	        80	         2
   1688493	         1	        83
   1694647	        82	         3
   1695356	        97	        97
   1702423	        99	        99
   1702719	         3	        82
   1706218	        99	        99
   1707731	        82	         1
   1709527	         0	        81
   1710427	         1	        80
   1716081	         2	        81
   1719540	         0	        81
   1719748	        98	        98
   1720614	         3	        81
   1725600	         0	        83
   1726401	         2	        81
   1730512	        96	        96
   1734159	        96	        96
   1734552	        97	        97
   1734720	         1	        82
   1736031	        98	        98
   1737466	         1	        82
   1745876	        97	        97
   1745890	        98	        98
   1748967	         0	        81
   1750853	         1	        83
   1757509	        80	         1
   1757961	        81	         2
   1759873	        99	        99
   1761305	         2	        80
   1762701	        83	         2
   1764786	        96	        96
   1770939	        97	        97
   1773762	         3	        82
   1774561	         2	        83
   1774716	        83	         1
   1778958	        99	        99
   1780433	        96	        96
   1786737	        96	        96
   1789817	        99	        99
   1796856	        81	         3
   1800477	        98	        98
   1803004	        81	         2
   1804153	        83	         2
   1805822	        80	         2
   1807537	        98	        98
   1808802	        99	        99
   1810415	         0	        82
   1818401	         2	        80
   1818548	         2	        80
   1830147	         0	        83
   1834397	        97	        97
   1836270	        81	         2
   1839922	        80	         3
   1841427	        80	         2
   1843211	        96	        96
   1849275	        82	         3
   1850145	        82	         1
   1852476	         2	        81
   1854393	        82	         1
   1855131	        99	        99
   1857088	         2	        81
   1860455	        80	         3
   1861609	         0	        83
   1861952	         1	        83
   1864300	         1	        83
   1864320	         2	        80
   1866513	        97	        97
   1869935	        83	         1
   1871782	        80	         1
   1874009	        99	        99
   1874161	         0	        82
   1885090	        81	         3
   1886494	        81	         2
   1888248	         2	        81
   1888958	        98	        98
   1891813	        82	         1
   1892560	        83	         1
   1893204	        99	        99
   1894343	        99	        99
   1895269	        97	        97
   1898140	         3	        80
   1899627	         2	        80
   1900423	        97	        97
   1905483	        96	        96
   1912998	         2	        80
   1914558	         1	        82
   1916469	        96	        96
   1916496	        97	        97
   1916559	        83	         1
   1917368	        96	        96
   1917655	         3	        81
   1919351	        80	         2
   1919596	        98	        98
   1925580	        83	         1
   1927334	         0	        83
   1929833	        81	         2
   1932582	         0	        81
   1937751	        81	         2
   1941433	        99	        99
   1941442	         1	        82
   1944500	        82	         3
   1949245	        97	        97
   1949805	        98	        98
   1951037	        83	         1
   1951953	        99	        99
   1957863	        97	        97
   1958114	        97	        97
   1966601	        98	        98
   1968308	        82	         1
   1973701	         1	        80
   1976116	         1	        82
   1982078	        96	        96
   1982432	        83	         1
   1988275	        99	        99
   1990791	         3	        82
   1995012	        83	         1
   1996552	         2	        83
   1997000	        80	         1
   1999837	        83	         2
